,attack
17678,0
17679,1
17680,0
17681,1
17682,4
17683,2
17684,4
17685,2
17686,0
17687,4
17688,4
17689,4
17690,1
17691,0
17692,0
17693,0
17694,4
17695,2
17696,4
17697,1
17698,4
17699,4
17700,0
17701,4
17702,1
17703,0
17704,1
17705,0
17706,0
17707,2
17708,1
17709,4
17710,4
17711,0
17712,4
17713,2
17714,2
17715,2
17716,4
17717,4
17718,0
17719,4
17720,0
17721,2
17722,2
17723,4
17724,0
17725,4
17726,4
17727,4
17728,0
17729,4
17730,4
17731,0
17732,2
17733,0
17734,0
17735,4
17736,4
17737,4
17738,4
17739,1
17740,4
17741,2
17742,0
17743,4
17744,4
17745,0
17746,0
17747,4
17748,0
17749,1
17750,0
17751,0
17752,0
17753,0
17754,4
17755,2
17756,0
17757,0
17758,4
17759,4
17760,2
17761,4
17762,4
17763,2
17764,0
17765,0
17766,1
17767,1
17768,2
17769,2
17770,4
17771,4
17772,4
17773,2
17774,4
17775,4
17776,4
17777,4
17778,2
17779,4
17780,4
17781,4
17782,4
17783,0
17784,4
17785,4
17786,0
17787,1
17788,0
17789,0
17790,0
17791,4
17792,0
17793,0
17794,0
17795,1
17796,0
17797,4
17798,0
17799,4
17800,0
17801,0
17802,4
17803,4
17804,0
17805,4
17806,4
17807,0
17808,4
17809,4
17810,4
17811,3
17812,2
17813,4
17814,0
17815,1
17816,0
17817,0
17818,4
17819,4
17820,1
17821,4
17822,2
17823,2
17824,2
17825,0
17826,4
17827,4
17828,2
17829,0
17830,4
17831,4
17832,4
17833,4
17834,4
17835,4
17836,4
17837,4
17838,4
17839,4
17840,0
17841,0
17842,2
17843,0
17844,1
17845,0
17846,4
17847,0
17848,4
17849,2
17850,4
17851,4
17852,2
17853,4
17854,4
17855,2
17856,1
17857,4
17858,1
17859,0
17860,4
17861,4
17862,4
17863,0
17864,1
17865,0
17866,1
17867,4
17868,4
17869,0
17870,1
17871,4
17872,4
17873,1
17874,0
17875,2
17876,0
17877,2
17878,4
17879,2
17880,4
17881,0
17882,1
17883,4
17884,4
17885,2
17886,4
17887,0
17888,0
17889,1
17890,2
17891,0
17892,1
17893,0
17894,4
17895,0
17896,4
17897,4
17898,4
17899,0
17900,2
17901,0
17902,0
17903,0
17904,4
17905,4
17906,4
17907,4
17908,4
17909,4
17910,2
17911,0
17912,0
17913,0
17914,2
17915,0
17916,1
17917,1
17918,1
17919,0
17920,0
17921,0
17922,2
17923,4
17924,4
17925,1
17926,0
17927,4
17928,1
17929,4
17930,0
17931,0
17932,4
17933,2
17934,4
17935,0
17936,1
17937,0
17938,0
17939,1
17940,4
17941,1
17942,4
17943,4
17944,4
17945,0
17946,0
17947,4
17948,4
17949,0
17950,4
17951,0
17952,4
17953,4
17954,0
17955,1
17956,4
17957,0
17958,1
17959,4
17960,1
17961,2
17962,0
17963,4
17964,4
17965,0
17966,1
17967,0
17968,4
17969,2
17970,2
17971,4
17972,4
17973,1
17974,4
17975,0
17976,0
17977,4
17978,2
17979,1
17980,0
17981,4
17982,1
17983,4
17984,1
17985,0
17986,4
17987,4
17988,4
17989,4
17990,0
17991,0
17992,1
17993,0
17994,0
17995,0
17996,2
17997,4
17998,2
17999,0
18000,4
18001,4
18002,4
18003,4
18004,2
18005,0
18006,2
18007,0
18008,4
18009,2
18010,1
18011,4
18012,4
18013,0
18014,4
18015,0
18016,4
18017,4
18018,0
18019,4
18020,4
18021,2
18022,1
18023,0
18024,4
18025,1
18026,0
18027,2
18028,0
18029,4
18030,4
18031,0
18032,4
18033,2
18034,4
18035,1
18036,0
18037,4
18038,0
18039,4
18040,4
18041,0
18042,0
18043,2
18044,2
18045,0
18046,4
18047,0
18048,1
18049,4
18050,4
18051,4
18052,4
18053,0
18054,4
18055,1
18056,4
18057,0
18058,1
18059,4
18060,2
18061,0
18062,4
18063,0
18064,4
18065,4
18066,4
18067,0
18068,0
18069,4
18070,0
18071,4
18072,4
18073,0
18074,4
18075,4
18076,4
18077,4
18078,1
18079,4
18080,4
18081,4
18082,4
18083,4
18084,0
18085,4
18086,0
18087,0
18088,4
18089,4
18090,0
18091,4
18092,1
18093,4
18094,1
18095,4
18096,0
18097,1
18098,1
18099,4
18100,4
18101,4
18102,1
18103,2
18104,4
18105,4
18106,4
18107,4
18108,4
18109,1
18110,4
18111,1
18112,4
18113,4
18114,0
18115,0
18116,4
18117,4
18118,0
18119,4
18120,4
18121,0
18122,2
18123,0
18124,0
18125,2
18126,0
18127,4
18128,4
18129,4
18130,4
18131,4
18132,0
18133,1
18134,0
18135,0
18136,4
18137,0
18138,2
18139,0
18140,4
18141,1
18142,4
18143,4
18144,4
18145,4
18146,0
18147,0
18148,4
18149,1
18150,0
18151,4
18152,4
18153,4
18154,0
18155,0
18156,2
18157,0
18158,0
18159,0
18160,4
18161,2
18162,4
18163,1
18164,0
18165,1
18166,4
18167,2
18168,1
18169,2
18170,4
18171,4
18172,2
18173,4
18174,0
18175,4
18176,4
18177,4
18178,0
18179,4
18180,1
18181,2
18182,0
18183,1
18184,0
18185,2
18186,1
18187,0
18188,4
18189,4
18190,4
18191,0
18192,2
18193,0
18194,1
18195,4
18196,4
18197,0
18198,4
18199,0
18200,0
18201,4
18202,0
18203,4
18204,0
18205,4
18206,1
18207,0
18208,4
18209,0
18210,4
18211,1
18212,0
18213,0
18214,0
18215,0
18216,4
18217,2
18218,2
18219,4
18220,1
18221,4
18222,2
18223,3
18224,4
18225,2
18226,1
18227,1
18228,4
18229,2
18230,2
18231,1
18232,2
18233,3
18234,4
18235,0
18236,2
18237,4
18238,4
18239,0
18240,4
18241,4
18242,4
18243,0
18244,0
18245,4
18246,0
18247,0
18248,4
18249,0
18250,2
18251,4
18252,0
18253,4
18254,4
18255,4
18256,1
18257,2
18258,4
18259,0
18260,0
18261,0
18262,0
18263,1
18264,0
18265,0
18266,4
18267,0
18268,2
18269,0
18270,4
18271,4
18272,4
18273,0
18274,4
18275,2
18276,0
18277,4
18278,4
18279,4
18280,0
18281,4
18282,4
18283,0
18284,0
18285,4
18286,4
18287,2
18288,0
18289,4
18290,4
18291,4
18292,2
18293,0
18294,0
18295,4
18296,4
18297,0
18298,4
18299,2
18300,4
18301,1
18302,4
18303,4
18304,4
18305,4
18306,2
18307,4
18308,0
18309,2
18310,2
18311,2
18312,1
18313,2
18314,2
18315,4
18316,0
18317,0
18318,1
18319,4
18320,4
18321,4
18322,2
18323,4
18324,0
18325,0
18326,0
18327,4
18328,4
18329,0
18330,1
18331,0
18332,0
18333,0
18334,0
18335,0
18336,4
18337,4
18338,4
18339,1
18340,4
18341,4
18342,4
18343,2
18344,4
18345,0
18346,0
18347,4
18348,0
18349,0
18350,4
18351,0
18352,4
18353,0
18354,4
18355,4
18356,4
18357,0
18358,0
18359,1
18360,1
18361,4
18362,4
18363,4
18364,4
18365,4
18366,4
18367,0
18368,4
18369,2
18370,4
18371,4
18372,4
18373,0
18374,2
18375,0
18376,4
18377,1
18378,2
18379,1
18380,4
18381,0
18382,0
18383,1
18384,4
18385,0
18386,4
18387,0
18388,4
18389,0
18390,4
18391,2
18392,0
18393,0
18394,0
18395,1
18396,4
18397,4
18398,4
18399,2
18400,4
18401,4
18402,4
18403,4
18404,0
18405,4
18406,0
18407,0
18408,0
18409,2
18410,2
18411,2
18412,0
18413,4
18414,4
18415,2
18416,4
18417,4
18418,4
18419,4
18420,4
18421,4
18422,4
18423,2
18424,4
18425,2
18426,4
18427,2
18428,0
18429,4
18430,4
18431,4
18432,1
18433,4
18434,4
18435,4
18436,0
18437,1
18438,2
18439,1
18440,4
18441,4
18442,3
18443,4
18444,4
18445,4
18446,2
18447,0
18448,0
18449,4
18450,1
18451,4
18452,2
18453,0
18454,4
18455,0
18456,4
18457,4
18458,4
18459,1
18460,2
18461,4
18462,4
18463,2
18464,0
18465,1
18466,4
18467,4
18468,2
18469,2
18470,0
18471,0
18472,4
18473,0
18474,2
18475,0
18476,4
18477,0
18478,4
18479,4
18480,2
18481,4
18482,0
18483,1
18484,4
18485,0
18486,1
18487,2
18488,4
18489,0
18490,0
18491,0
18492,0
18493,4
18494,4
18495,4
18496,2
18497,0
18498,1
18499,1
18500,4
18501,0
18502,4
18503,0
18504,4
18505,0
18506,4
18507,4
18508,1
18509,4
18510,0
18511,4
18512,4
18513,4
18514,1
18515,0
18516,4
18517,2
18518,0
18519,4
18520,2
18521,4
18522,4
18523,0
18524,4
18525,0
18526,4
18527,2
18528,4
18529,0
18530,0
18531,2
18532,0
18533,4
18534,0
18535,0
18536,2
18537,1
18538,0
18539,4
18540,2
18541,1
18542,0
18543,4
18544,4
18545,4
18546,0
18547,0
18548,4
18549,2
18550,0
18551,0
18552,2
18553,0
18554,4
18555,1
18556,4
18557,2
18558,0
18559,0
18560,4
18561,4
18562,1
18563,0
18564,0
18565,0
18566,4
18567,0
18568,2
18569,4
18570,4
18571,0
18572,4
18573,0
18574,4
18575,0
18576,4
18577,4
18578,4
18579,4
18580,1
18581,4
18582,0
18583,1
18584,0
18585,0
18586,2
18587,4
18588,4
18589,4
18590,0
18591,2
18592,4
18593,4
18594,2
18595,4
18596,2
18597,0
18598,0
18599,4
18600,4
18601,4
18602,1
18603,0
18604,4
18605,4
18606,0
18607,4
18608,4
18609,2
18610,4
18611,1
18612,4
18613,0
18614,4
18615,4
18616,0
18617,2
18618,0
18619,1
18620,1
18621,0
18622,4
18623,2
18624,4
18625,2
18626,1
18627,4
18628,1
18629,0
18630,4
18631,4
18632,4
18633,2
18634,0
18635,4
18636,1
18637,4
18638,4
18639,0
18640,4
18641,0
18642,4
18643,4
18644,2
18645,4
18646,4
18647,1
18648,4
18649,0
18650,0
18651,4
18652,2
18653,4
18654,1
18655,4
18656,0
18657,4
18658,4
18659,4
18660,2
18661,4
18662,0
18663,2
18664,1
18665,1
18666,0
18667,4
18668,2
18669,4
18670,4
18671,0
18672,4
18673,4
18674,4
18675,1
18676,4
18677,4
18678,0
18679,4
18680,0
18681,2
18682,4
18683,4
18684,0
18685,2
18686,0
18687,4
18688,4
18689,2
18690,4
18691,4
18692,2
18693,4
18694,1
18695,0
18696,2
18697,4
18698,0
18699,0
18700,4
18701,4
18702,4
18703,0
18704,0
18705,0
18706,1
18707,4
18708,0
18709,4
18710,4
18711,4
18712,0
18713,0
18714,4
18715,2
18716,0
18717,4
18718,0
18719,4
18720,1
18721,4
18722,4
18723,4
18724,0
18725,0
18726,0
18727,0
18728,1
18729,0
18730,4
18731,0
18732,0
18733,4
18734,4
18735,2
18736,2
18737,0
18738,0
18739,4
18740,0
18741,2
18742,0
18743,0
18744,0
18745,4
18746,4
18747,1
18748,4
18749,4
18750,4
18751,2
18752,4
18753,2
18754,0
18755,4
18756,0
18757,0
18758,1
18759,0
18760,2
18761,0
18762,2
18763,0
18764,4
18765,1
18766,4
18767,1
18768,4
18769,0
18770,0
18771,1
18772,4
18773,4
18774,0
18775,4
18776,4
18777,0
18778,4
18779,4
18780,1
18781,1
18782,4
18783,1
18784,0
18785,0
18786,0
18787,0
18788,1
18789,4
18790,0
18791,0
18792,0
18793,2
18794,4
18795,2
18796,0
18797,0
18798,4
18799,1
18800,4
18801,4
18802,4
18803,4
18804,1
18805,0
18806,0
18807,1
18808,0
18809,0
18810,0
18811,4
18812,0
18813,1
18814,4
18815,2
18816,0
18817,0
18818,0
18819,1
18820,2
18821,4
18822,0
18823,4
18824,1
18825,4
18826,4
18827,4
18828,0
18829,4
18830,0
18831,4
18832,2
18833,0
18834,2
18835,0
18836,2
18837,4
18838,2
18839,1
18840,0
18841,4
18842,4
18843,4
18844,0
18845,0
18846,1
18847,0
18848,0
18849,0
18850,4
18851,0
18852,0
18853,0
18854,4
18855,4
18856,0
18857,2
18858,4
18859,4
18860,4
18861,3
18862,4
18863,4
18864,4
18865,0
18866,4
18867,2
18868,2
18869,0
18870,2
18871,2
18872,1
18873,4
18874,0
18875,0
18876,0
18877,4
18878,4
18879,0
18880,1
18881,1
18882,4
18883,2
18884,0
18885,4
18886,4
18887,4
18888,0
18889,0
18890,4
18891,4
18892,4
18893,2
18894,4
18895,4
18896,0
18897,0
18898,0
18899,4
18900,0
18901,4
18902,2
18903,4
18904,4
18905,0
18906,1
18907,2
18908,0
18909,1
18910,4
18911,2
18912,4
18913,4
18914,0
18915,0
18916,4
18917,0
18918,4
18919,0
18920,4
18921,0
18922,4
18923,2
18924,0
18925,4
18926,2
18927,1
18928,4
18929,2
18930,2
18931,0
18932,4
18933,0
18934,2
18935,0
18936,4
18937,4
18938,4
18939,4
18940,0
18941,4
18942,1
18943,0
18944,1
18945,4
18946,4
18947,0
18948,4
18949,0
18950,2
18951,4
18952,0
18953,2
18954,0
18955,0
18956,4
18957,2
18958,4
18959,4
18960,0
18961,4
18962,4
18963,4
18964,0
18965,2
18966,2
18967,4
18968,4
18969,1
18970,0
18971,2
18972,4
18973,0
18974,4
18975,4
18976,4
18977,4
18978,1
18979,4
18980,0
18981,2
18982,0
18983,4
18984,0
18985,4
18986,0
18987,0
18988,0
18989,4
18990,4
18991,0
18992,0
18993,2
18994,1
18995,4
18996,0
18997,1
18998,4
18999,2
19000,4
19001,4
19002,4
19003,0
19004,1
19005,4
19006,0
19007,4
19008,2
19009,0
19010,4
19011,0
19012,4
19013,4
19014,0
19015,0
19016,0
19017,0
19018,4
19019,0
19020,4
19021,4
19022,0
19023,4
19024,2
19025,0
19026,4
19027,1
19028,0
19029,1
19030,0
19031,0
19032,1
19033,4
19034,0
19035,4
19036,4
19037,4
19038,0
19039,1
19040,4
19041,4
19042,4
19043,1
19044,0
19045,2
19046,4
19047,4
19048,4
19049,0
19050,0
19051,0
19052,0
19053,4
19054,4
19055,4
19056,4
19057,0
19058,1
19059,0
19060,0
19061,0
19062,2
19063,1
19064,4
19065,4
19066,0
19067,1
19068,4
19069,0
19070,2
19071,4
19072,4
19073,4
19074,0
19075,1
19076,0
19077,3
19078,0
19079,4
19080,4
19081,1
19082,1
19083,4
19084,4
19085,1
19086,4
19087,4
19088,0
19089,2
19090,0
19091,1
19092,4
19093,0
19094,1
19095,0
19096,4
19097,4
19098,4
19099,0
19100,0
19101,4
19102,2
19103,2
19104,4
19105,4
19106,1
19107,1
19108,0
19109,1
19110,4
19111,4
19112,4
19113,4
19114,4
19115,2
19116,4
19117,4
19118,4
19119,4
19120,4
19121,1
19122,0
19123,4
19124,0
19125,4
19126,4
19127,0
19128,4
19129,4
19130,4
19131,1
19132,4
19133,1
19134,0
19135,4
19136,0
19137,1
19138,4
19139,1
19140,2
19141,4
19142,4
19143,0
19144,1
19145,2
19146,0
19147,0
19148,0
19149,2
19150,0
19151,4
19152,4
19153,0
19154,1
19155,4
19156,1
19157,1
19158,2
19159,0
19160,4
19161,4
19162,4
19163,4
19164,4
19165,4
19166,4
19167,4
19168,0
19169,0
19170,1
19171,0
19172,4
19173,4
19174,1
19175,4
19176,2
19177,0
19178,1
19179,4
19180,0
19181,0
19182,0
19183,1
19184,4
19185,2
19186,4
19187,4
19188,4
19189,0
19190,0
19191,0
19192,0
19193,4
19194,4
19195,4
19196,2
19197,0
19198,2
19199,4
19200,0
19201,1
19202,0
19203,4
19204,4
19205,4
19206,0
19207,0
19208,0
19209,4
19210,1
19211,4
19212,0
19213,4
19214,0
19215,0
19216,0
19217,0
19218,1
19219,0
19220,4
19221,0
19222,4
19223,2
19224,2
19225,4
19226,1
19227,0
19228,0
19229,4
19230,0
19231,4
19232,2
19233,0
19234,0
19235,0
19236,4
19237,4
19238,0
19239,0
19240,4
19241,4
19242,0
19243,0
19244,4
19245,0
19246,4
19247,1
19248,4
19249,0
19250,4
19251,4
19252,2
19253,0
19254,0
19255,4
19256,4
19257,4
19258,1
19259,0
19260,4
19261,0
19262,4
19263,4
19264,2
19265,4
19266,0
19267,1
19268,2
19269,4
19270,2
19271,2
19272,0
19273,4
19274,2
19275,2
19276,2
19277,4
19278,1
19279,0
19280,4
19281,0
19282,1
19283,4
19284,4
19285,4
19286,4
19287,1
19288,4
19289,4
19290,0
19291,0
19292,0
19293,0
19294,4
19295,4
19296,0
19297,4
19298,4
19299,0
19300,4
19301,4
19302,4
19303,0
19304,4
19305,1
19306,1
19307,0
19308,2
19309,0
19310,0
19311,2
19312,1
19313,4
19314,1
19315,2
19316,4
19317,0
19318,2
19319,4
19320,4
19321,0
19322,1
19323,0
19324,4
19325,2
19326,0
19327,4
19328,0
19329,0
19330,0
19331,4
19332,1
19333,0
19334,0
19335,1
19336,0
19337,4
19338,4
19339,4
19340,0
19341,0
19342,0
19343,0
19344,4
19345,2
19346,0
19347,4
19348,4
19349,0
19350,4
19351,0
19352,1
19353,0
19354,4
19355,1
19356,2
19357,0
19358,0
19359,2
19360,0
19361,0
19362,0
19363,0
19364,0
19365,0
19366,0
19367,1
19368,0
19369,4
19370,2
19371,4
19372,1
19373,0
19374,4
19375,2
19376,0
19377,0
19378,4
19379,4
19380,4
19381,4
19382,1
19383,2
19384,1
19385,4
19386,2
19387,4
19388,0
19389,0
19390,0
19391,2
19392,4
19393,4
19394,1
19395,2
19396,0
19397,4
19398,0
19399,0
19400,4
19401,4
19402,2
19403,0
19404,1
19405,1
19406,2
19407,4
19408,4
19409,4
19410,2
19411,0
19412,0
19413,2
19414,4
19415,4
19416,0
19417,4
19418,0
19419,0
19420,4
19421,4
19422,0
19423,4
19424,0
19425,1
19426,4
19427,4
19428,4
19429,2
19430,0
19431,4
19432,4
19433,4
19434,2
19435,4
19436,0
19437,0
19438,4
19439,4
19440,4
19441,4
19442,0
19443,0
19444,4
19445,4
19446,2
19447,0
19448,0
19449,0
19450,0
19451,4
19452,4
19453,0
19454,0
19455,4
19456,4
19457,4
19458,4
19459,4
19460,4
19461,1
19462,4
19463,1
19464,2
19465,4
19466,0
19467,4
19468,4
19469,0
19470,4
19471,4
19472,4
19473,1
19474,4
19475,0
19476,0
19477,0
19478,2
19479,4
19480,2
19481,4
19482,0
19483,0
19484,4
19485,1
19486,1
19487,0
19488,3
19489,1
19490,4
19491,0
19492,4
19493,4
19494,0
19495,4
19496,4
19497,0
19498,4
19499,4
19500,4
19501,0
19502,4
19503,4
19504,0
19505,4
19506,4
19507,0
19508,0
19509,4
19510,4
19511,4
19512,0
19513,0
19514,4
19515,4
19516,4
19517,1
19518,1
19519,0
19520,0
19521,1
19522,0
19523,4
19524,2
19525,2
19526,0
19527,4
19528,0
19529,4
19530,0
19531,2
19532,0
19533,0
19534,4
19535,4
19536,4
19537,2
19538,4
19539,0
19540,0
19541,4
19542,4
19543,4
19544,2
19545,4
19546,1
19547,4
19548,1
19549,0
19550,1
19551,0
19552,0
19553,0
19554,0
19555,4
19556,4
19557,2
19558,1
19559,4
19560,4
19561,2
19562,4
19563,4
19564,4
19565,4
19566,4
19567,4
19568,4
19569,4
19570,2
19571,0
19572,0
19573,1
19574,2
19575,0
19576,4
19577,4
19578,2
19579,0
19580,2
19581,4
19582,4
19583,0
19584,0
19585,0
19586,4
19587,0
19588,0
19589,4
19590,4
19591,4
19592,2
19593,0
19594,2
19595,0
19596,4
19597,4
19598,4
19599,4
19600,4
19601,1
19602,4
19603,4
19604,2
19605,0
19606,4
19607,0
19608,4
19609,0
19610,0
19611,0
19612,0
19613,4
19614,4
19615,0
19616,0
19617,2
19618,2
19619,0
19620,4
19621,4
19622,2
19623,0
19624,0
19625,2
19626,1
19627,4
19628,4
19629,2
19630,4
19631,0
19632,2
19633,0
19634,3
19635,0
19636,4
19637,1
19638,4
19639,4
19640,4
19641,2
19642,4
19643,1
19644,1
19645,4
19646,2
19647,0
19648,0
19649,1
19650,4
19651,1
19652,1
19653,0
19654,4
19655,2
19656,0
19657,0
19658,0
19659,0
19660,1
19661,2
19662,4
19663,4
19664,0
19665,0
19666,0
19667,0
19668,2
19669,1
19670,0
19671,4
19672,2
19673,2
19674,2
19675,0
19676,0
19677,0
19678,0
19679,0
19680,4
19681,4
19682,0
19683,0
19684,4
19685,4
19686,4
19687,4
19688,4
19689,4
19690,4
19691,1
19692,0
19693,4
19694,1
19695,0
19696,0
19697,4
19698,4
19699,4
19700,0
19701,4
19702,4
19703,4
19704,0
19705,2
19706,4
19707,0
19708,4
19709,4
19710,4
19711,1
19712,0
19713,0
19714,4
19715,2
19716,2
19717,4
19718,4
19719,4
19720,4
19721,4
19722,0
19723,4
19724,0
19725,4
19726,1
19727,2
19728,0
19729,0
19730,0
19731,2
19732,4
19733,0
19734,4
19735,0
19736,2
19737,0
19738,4
19739,1
19740,4
19741,1
19742,4
19743,0
19744,4
19745,4
19746,0
19747,0
19748,4
19749,0
19750,0
19751,4
19752,4
19753,0
19754,2
19755,4
19756,4
19757,2
19758,4
19759,4
19760,4
19761,4
19762,2
19763,4
19764,0
19765,1
19766,1
19767,2
19768,0
19769,4
19770,4
19771,0
19772,0
19773,4
19774,4
19775,2
19776,4
19777,1
19778,4
19779,4
19780,0
19781,0
19782,1
19783,4
19784,4
19785,4
19786,1
19787,4
19788,4
19789,4
19790,4
19791,0
19792,0
19793,0
19794,1
19795,2
19796,4
19797,0
19798,1
19799,1
19800,4
19801,0
19802,4
19803,0
19804,4
19805,4
19806,0
19807,2
19808,4
19809,4
19810,2
19811,0
19812,1
19813,4
19814,4
19815,4
19816,0
19817,4
19818,0
19819,0
19820,4
19821,4
19822,4
19823,4
19824,0
19825,4
19826,4
19827,0
19828,0
19829,0
19830,4
19831,4
19832,0
19833,4
19834,1
19835,0
19836,4
19837,0
19838,3
19839,1
19840,4
19841,1
19842,0
19843,2
19844,0
19845,0
19846,4
19847,1
19848,0
19849,4
19850,0
19851,0
19852,4
19853,1
19854,0
19855,4
19856,1
19857,4
19858,0
19859,0
19860,4
19861,2
19862,4
19863,4
19864,0
19865,0
19866,2
19867,0
19868,2
19869,4
19870,4
19871,4
19872,0
19873,4
19874,2
19875,0
19876,4
19877,4
19878,4
19879,4
19880,2
19881,2
19882,0
19883,2
19884,4
19885,0
19886,1
19887,0
19888,2
19889,4
19890,0
19891,4
19892,4
19893,1
19894,4
19895,4
19896,0
19897,0
19898,0
19899,2
19900,0
19901,0
19902,2
19903,4
19904,0
19905,0
19906,4
19907,4
19908,4
19909,4
19910,0
19911,4
19912,4
19913,0
19914,2
19915,1
19916,4
19917,0
19918,4
19919,2
19920,2
19921,0
19922,4
19923,0
19924,0
19925,4
19926,4
19927,2
19928,0
19929,4
19930,4
19931,0
19932,4
19933,0
19934,4
19935,1
19936,1
19937,4
19938,0
19939,4
19940,4
19941,2
19942,2
19943,4
19944,0
19945,0
19946,4
19947,0
19948,4
19949,4
19950,4
19951,0
19952,4
19953,4
19954,1
19955,0
19956,1
19957,4
19958,1
19959,0
19960,0
19961,4
19962,2
19963,0
19964,4
19965,0
19966,0
19967,2
19968,2
19969,4
19970,4
19971,1
19972,2
19973,2
19974,4
19975,2
19976,0
19977,4
19978,4
19979,2
19980,0
19981,4
19982,2
19983,0
19984,4
19985,4
19986,4
19987,1
19988,4
19989,4
19990,0
19991,4
19992,0
19993,4
19994,4
19995,2
19996,0
19997,0
19998,4
19999,2
20000,0
20001,4
20002,4
20003,4
20004,0
20005,4
20006,0
20007,0
20008,4
20009,4
20010,0
20011,4
20012,1
20013,0
20014,0
20015,4
20016,4
20017,0
20018,4
20019,4
20020,0
20021,4
20022,4
20023,0
20024,0
20025,4
20026,0
20027,4
20028,4
20029,0
20030,4
20031,4
20032,4
20033,1
20034,0
20035,2
20036,0
20037,4
20038,1
20039,4
20040,4
20041,4
20042,0
20043,0
20044,1
20045,4
20046,4
20047,4
20048,4
20049,4
20050,1
20051,0
20052,0
20053,0
20054,0
20055,1
20056,0
20057,1
20058,0
20059,4
20060,0
20061,0
20062,4
20063,2
20064,0
20065,4
20066,0
20067,4
20068,0
20069,0
20070,2
20071,4
20072,1
20073,0
20074,0
20075,0
20076,4
20077,0
20078,2
20079,4
20080,0
20081,2
20082,0
20083,1
20084,0
20085,4
20086,4
20087,4
20088,0
20089,4
20090,0
20091,1
20092,4
20093,1
20094,0
20095,0
20096,0
20097,2
20098,0
20099,2
20100,1
20101,0
20102,4
20103,0
20104,4
20105,0
20106,1
20107,0
20108,4
20109,0
20110,0
20111,0
20112,4
20113,4
20114,2
20115,0
20116,0
20117,4
20118,4
20119,4
20120,1
20121,4
20122,4
20123,2
20124,4
20125,2
20126,0
20127,0
20128,4
20129,0
20130,4
20131,0
20132,0
20133,4
20134,4
20135,4
20136,1
20137,0
20138,0
20139,2
20140,0
20141,4
20142,4
20143,0
20144,0
20145,0
20146,4
20147,4
20148,4
20149,4
20150,0
20151,2
20152,1
20153,4
20154,2
20155,0
20156,0
20157,4
20158,0
20159,0
20160,4
20161,4
20162,1
20163,4
20164,4
20165,4
20166,0
20167,4
20168,1
20169,4
20170,4
20171,0
20172,2
20173,0
20174,4
20175,4
20176,4
20177,4
20178,0
20179,0
20180,2
20181,0
20182,4
20183,4
20184,4
20185,4
20186,4
20187,2
20188,4
20189,4
20190,0
20191,2
20192,4
20193,4
20194,0
20195,0
20196,3
20197,0
20198,4
20199,4
20200,4
20201,4
20202,0
20203,4
20204,0
20205,4
20206,4
20207,4
20208,0
20209,4
20210,4
20211,4
20212,4
20213,4
20214,4
20215,4
20216,4
20217,4
20218,0
20219,0
20220,4
20221,4
20222,2
20223,0
20224,0
20225,4
20226,2
20227,4
20228,4
20229,4
20230,0
20231,0
20232,0
20233,4
20234,0
20235,4
20236,1
20237,0
20238,4
20239,4
20240,2
20241,0
20242,0
20243,4
20244,0
20245,0
20246,2
20247,4
20248,4
20249,2
20250,0
20251,4
20252,4
20253,0
20254,2
20255,4
20256,4
20257,0
20258,4
20259,4
20260,4
20261,1
20262,4
20263,0
20264,4
20265,4
20266,4
20267,4
20268,0
20269,1
20270,2
20271,0
20272,4
20273,1
20274,2
20275,4
20276,0
20277,4
20278,2
20279,2
20280,4
20281,0
20282,1
20283,4
20284,4
20285,0
20286,0
20287,4
20288,4
20289,0
20290,4
20291,4
20292,2
20293,4
20294,4
20295,4
20296,1
20297,4
20298,2
20299,4
20300,1
20301,4
20302,0
20303,0
20304,4
20305,0
20306,4
20307,4
20308,0
20309,0
20310,0
20311,4
20312,0
20313,0
20314,0
20315,4
20316,4
20317,4
20318,4
20319,0
20320,4
20321,0
20322,0
20323,4
20324,4
20325,0
20326,4
20327,1
20328,0
20329,4
20330,1
20331,0
20332,4
20333,4
20334,4
20335,1
20336,4
20337,2
20338,2
20339,4
20340,1
20341,4
20342,0
20343,4
20344,2
20345,2
20346,0
20347,1
20348,4
20349,4
20350,0
20351,4
20352,0
20353,4
20354,0
20355,0
20356,4
20357,4
20358,0
20359,4
20360,0
20361,1
20362,0
20363,0
20364,0
20365,4
20366,0
20367,2
20368,2
20369,4
20370,0
20371,0
20372,4
20373,4
20374,0
20375,4
20376,4
20377,1
20378,4
20379,4
20380,0
20381,4
20382,1
20383,0
20384,4
20385,0
20386,4
20387,4
20388,4
20389,2
20390,4
20391,2
20392,4
20393,0
20394,0
20395,4
20396,2
20397,4
20398,1
20399,4
20400,2
20401,1
20402,4
20403,0
20404,4
20405,0
20406,1
20407,4
20408,0
20409,2
20410,2
20411,4
20412,0
20413,1
20414,1
20415,1
20416,0
20417,4
20418,1
20419,4
20420,4
20421,0
20422,2
20423,0
20424,0
20425,4
20426,4
20427,0
20428,4
20429,4
20430,0
20431,0
20432,0
20433,2
20434,4
20435,0
20436,0
20437,4
20438,2
20439,2
20440,4
20441,4
20442,0
20443,4
20444,4
20445,4
20446,4
20447,1
20448,4
20449,4
20450,4
20451,0
20452,4
20453,4
20454,4
20455,0
20456,4
20457,4
20458,0
20459,2
20460,0
20461,2
20462,1
20463,0
20464,0
20465,4
20466,0
20467,0
20468,0
20469,1
20470,0
20471,4
20472,2
20473,0
20474,4
20475,0
20476,4
